06164cf3bb0c51c2545bd2451e85b3a4d42bbabc,DELETE,regular-file,outputs/slope.tif,7203252,
d903e52d01d5b4fa34e5fa9b8b12c8de36c7a066,DELETE,regular-file,uploads/LULC_2005.tif,57801704,
20f18e7876490027008964b4cbeb57e7bd6a010b,DELETE,regular-file,uploads/dem_tamilnadu.tif,93266134,
1287e8c650406dee7c75a169a6122891b9eb2399,DELETE,regular-file,uploads/downsampled_dem.tif,7199892,
15590544b965b3b088677177092208a5bb6710af,DELETE,regular-file,uploads/downsampled_lulc.tif,61878648,
7df013f5647645db66a648c87485e3ad3da5576b,DELETE,regular-file,uploads/resampled_lulc.tif,3015180,
